trainNumber,departureDate,operatorUICCode,operatorShortCode,trainType,trainCategory,commuterLineID,runningCurrently,cancelled,version,timetableType,timetableAcceptanceDate,stationShortCode,stationUICCode,countryCode,type,trainStopping,commercialStop,commercialTrack,cancelled,scheduledTime,actualTime,differenceInMinutes,causes,trainReady,liveEstimateTime,estimateSource
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KYT,1111,FI,ARRIVAL,False,,,False,2020-03-23T08:16:00.000Z,2020-03-23T08:15:48.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KYT,1111,FI,DEPARTURE,False,,,False,2020-03-23T08:16:00.000Z,2020-03-23T08:15:48.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KE,20,FI,ARRIVAL,False,,,False,2020-03-23T08:17:00.000Z,2020-03-23T08:16:41.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KE,20,FI,DEPARTURE,False,,,False,2020-03-23T08:17:00.000Z,2020-03-23T08:16:41.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,SAV,555,FI,ARRIVAL,False,,,False,2020-03-23T08:18:24.000Z,2020-03-23T08:18:01.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,SAV,555,FI,DEPARTURE,False,,,False,2020-03-23T08:18:24.000Z,2020-03-23T08:18:01.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KRS,19,FI,ARRIVAL,False,,,False,2020-03-23T08:20:20.000Z,2020-03-23T08:19:26.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KRS,19,FI,DEPARTURE,False,,,False,2020-03-23T08:20:20.000Z,2020-03-23T08:19:26.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,HNA,1018,FI,ARRIVAL,False,,,False,2020-03-23T08:21:00.000Z,2020-03-23T08:20:05.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,HNA,1018,FI,DEPARTURE,False,,,False,2020-03-23T08:21:00.000Z,2020-03-23T08:20:05.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,RKL,554,FI,ARRIVAL,False,,,False,2020-03-23T08:21:25.000Z,2020-03-23T08:20:46.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,RKL,554,FI,DEPARTURE,False,,,False,2020-03-23T08:21:25.000Z,2020-03-23T08:20:46.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KVY,559,FI,ARRIVAL,False,,,False,2020-03-23T08:22:03.000Z,2020-03-23T08:21:29.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KVY,559,FI,DEPARTURE,False,,,False,2020-03-23T08:22:03.000Z,2020-03-23T08:21:29.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,HVK,1334,FI,ARRIVAL,False,,,False,2020-03-23T08:23:00.000Z,,-1,[],,2020-03-23T08:22:28.000Z,LIIKE_AUTOMATIC
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,HVK,1334,FI,DEPARTURE,False,,,False,2020-03-23T08:23:00.000Z,,-1,[],,2020-03-23T08:22:28.000Z,LIIKE_AUTOMATIC
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,HKH,556,FI,ARRIVAL,False,,,False,2020-03-23T08:23:40.000Z,2020-03-23T08:23:07.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,HKH,556,FI,DEPARTURE,False,,,False,2020-03-23T08:23:40.000Z,2020-03-23T08:23:07.000Z,-1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,TKL,18,FI,ARRIVAL,True,True,1,False,2020-03-23T08:25:00.000Z,2020-03-23T08:24:41.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,TKL,18,FI,DEPARTURE,True,True,1,False,2020-03-23T08:26:00.000Z,2020-03-23T08:26:10.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,PLA,553,FI,ARRIVAL,False,,,False,2020-03-23T08:27:06.000Z,2020-03-23T08:27:40.000Z,1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,PLA,553,FI,DEPARTURE,False,,,False,2020-03-23T08:27:06.000Z,2020-03-23T08:27:40.000Z,1,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,TNA,552,FI,ARRIVAL,False,,,False,2020-03-23T08:27:59.000Z,2020-03-23T08:28:28.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,TNA,552,FI,DEPARTURE,False,,,False,2020-03-23T08:27:59.000Z,2020-03-23T08:28:28.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,ML,17,FI,ARRIVAL,False,,,False,2020-03-23T08:29:00.000Z,2020-03-23T08:29:02.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,ML,17,FI,DEPARTURE,False,,,False,2020-03-23T08:29:00.000Z,2020-03-23T08:29:02.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,PMK,551,FI,ARRIVAL,False,,,False,2020-03-23T08:29:50.000Z,2020-03-23T08:29:44.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,PMK,551,FI,DEPARTURE,False,,,False,2020-03-23T08:29:50.000Z,2020-03-23T08:29:44.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,OLK,15,FI,ARRIVAL,False,,,False,2020-03-23T08:31:00.000Z,2020-03-23T08:31:07.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,OLK,15,FI,DEPARTURE,False,,,False,2020-03-23T08:31:00.000Z,2020-03-23T08:31:07.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KÄP,977,FI,ARRIVAL,False,,,False,2020-03-23T08:32:00.000Z,2020-03-23T08:31:54.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,KÄP,977,FI,DEPARTURE,False,,,False,2020-03-23T08:32:00.000Z,2020-03-23T08:31:54.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,PSL,10,FI,ARRIVAL,True,True,4,False,2020-03-23T08:34:00.000Z,2020-03-23T08:34:20.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,PSL,10,FI,DEPARTURE,True,True,4,False,2020-03-23T08:35:00.000Z,2020-03-23T08:35:25.000Z,0,[],,,
4,2020-03-23,10,vr,IC,Long-distance,,False,False,276603253213,REGULAR,2019-11-08T10:34:22.000Z,HKI,1,FI,ARRIVAL,True,True,8,False,2020-03-23T08:40:00.000Z,2020-03-23T08:39:38.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,JNS,460,FI,DEPARTURE,True,True,3,False,2020-03-24T04:10:00.000Z,2020-03-24T04:10:00.000Z,0,[],"{'source': 'KUPLA', 'accepted': True, 'timestamp': '2020-03-24T04:04:25.000Z'}",,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,PLT,1070,FI,ARRIVAL,False,,,False,2020-03-24T04:10:34.000Z,2020-03-24T04:12:07.000Z,2,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,PLT,1070,FI,DEPARTURE,False,,,False,2020-03-24T04:10:34.000Z,2020-03-24T04:12:24.000Z,2,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SUL,1071,FI,ARRIVAL,False,,,False,2020-03-24T04:11:14.000Z,2020-03-24T04:14:00.000Z,3,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SUL,1071,FI,DEPARTURE,False,,,False,2020-03-24T04:11:14.000Z,2020-03-24T04:14:00.000Z,3,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,NTH,917,FI,ARRIVAL,False,,,False,2020-03-24T04:18:00.000Z,2020-03-24T04:19:23.000Z,1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,NTH,917,FI,DEPARTURE,False,,,False,2020-03-24T04:18:00.000Z,2020-03-24T04:19:23.000Z,1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,HSL,451,FI,ARRIVAL,False,,,False,2020-03-24T04:24:00.000Z,2020-03-24T04:24:29.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,HSL,451,FI,DEPARTURE,False,,,False,2020-03-24T04:24:00.000Z,2020-03-24T04:24:29.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,TKK,916,FI,ARRIVAL,False,,,False,2020-03-24T04:29:00.000Z,2020-03-24T04:28:50.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,TKK,916,FI,DEPARTURE,False,,,False,2020-03-24T04:29:00.000Z,2020-03-24T04:28:50.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SÄ,918,FI,ARRIVAL,False,,,False,2020-03-24T04:32:00.000Z,2020-03-24T04:31:31.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SÄ,918,FI,DEPARTURE,False,,,False,2020-03-24T04:32:00.000Z,2020-03-24T04:31:31.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KIT,453,FI,ARRIVAL,True,True,1,False,2020-03-24T04:42:00.000Z,2020-03-24T04:41:19.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KIT,453,FI,DEPARTURE,True,True,1,False,2020-03-24T04:43:00.000Z,2020-03-24T04:43:13.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,ARRIVAL,False,,,False,2020-03-24T04:47:00.000Z,2020-03-24T04:47:29.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,PUS,919,FI,DEPARTURE,False,,,False,2020-03-24T04:47:00.000Z,2020-03-24T04:47:29.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,ARRIVAL,True,True,1,False,2020-03-24T05:01:00.000Z,2020-03-24T05:00:05.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KTI,966,FI,DEPARTURE,True,True,1,False,2020-03-24T05:02:00.000Z,2020-03-24T05:02:14.000Z,0,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,ARRIVAL,False,,,False,2020-03-24T05:07:57.000Z,,0,[],,2020-03-24T05:07:57.000Z,LIIKE_AUTOMATIC
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,POI,965,FI,DEPARTURE,False,,,False,2020-03-24T05:07:57.000Z,,0,[],,2020-03-24T05:07:57.000Z,LIIKE_AUTOMATIC
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,ARRIVAL,False,,,False,2020-03-24T05:14:00.000Z,2020-03-24T05:12:47.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SR,964,FI,DEPARTURE,False,,,False,2020-03-24T05:14:00.000Z,2020-03-24T05:12:47.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,ARRIVAL,True,True,1,False,2020-03-24T05:25:00.000Z,2020-03-24T05:22:08.000Z,-3,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,PAR,510,FI,DEPARTURE,True,True,1,False,2020-03-24T05:27:00.000Z,2020-03-24T05:26:23.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,ARRIVAL,False,,,False,2020-03-24T05:28:57.000Z,2020-03-24T05:29:38.000Z,1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KIJ,1123,FI,DEPARTURE,False,,,False,2020-03-24T05:28:57.000Z,2020-03-24T05:29:47.000Z,1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,ARRIVAL,True,True,2,False,2020-03-24T05:40:00.000Z,2020-03-24T05:39:14.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SPL,507,FI,DEPARTURE,True,True,2,False,2020-03-24T05:41:00.000Z,2020-03-24T05:41:33.000Z,1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,ARRIVAL,False,,,False,2020-03-24T05:54:00.000Z,2020-03-24T05:53:15.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,RJÄ,506,FI,DEPARTURE,False,,,False,2020-03-24T05:54:00.000Z,2020-03-24T05:53:15.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,ARRIVAL,False,,,False,2020-03-24T06:00:48.000Z,,-1,[],,2020-03-24T06:00:11.000Z,LIIKE_AUTOMATIC
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,IM,1352,FI,DEPARTURE,False,,,False,2020-03-24T06:00:48.000Z,,-1,[],,2020-03-24T06:00:11.000Z,LIIKE_AUTOMATIC
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,ARRIVAL,False,,,False,2020-03-24T06:04:00.000Z,2020-03-24T06:03:10.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,IMT,502,FI,DEPARTURE,False,,,False,2020-03-24T06:04:00.000Z,2020-03-24T06:03:10.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,ARRIVAL,True,True,1,False,2020-03-24T06:07:00.000Z,2020-03-24T06:06:16.000Z,-1,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,IMR,603,FI,DEPARTURE,True,True,1,False,2020-03-24T06:09:00.000Z,2020-03-24T06:10:41.000Z,2,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,ARRIVAL,False,,,False,2020-03-24T06:13:00.000Z,2020-03-24T06:16:35.000Z,4,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,RAH,501,FI,DEPARTURE,False,,,False,2020-03-24T06:13:00.000Z,2020-03-24T06:16:35.000Z,4,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,ARRIVAL,True,True,1,False,2020-03-24T06:20:00.000Z,2020-03-24T06:23:12.000Z,3,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,JTS,499,FI,DEPARTURE,True,True,1,False,2020-03-24T06:21:00.000Z,2020-03-24T06:24:28.000Z,3,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,ARRIVAL,False,,,False,2020-03-24T06:27:00.000Z,2020-03-24T06:29:00.000Z,2,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,MKO,1180,FI,DEPARTURE,False,,,False,2020-03-24T06:27:00.000Z,2020-03-24T06:29:00.000Z,2,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,ARRIVAL,False,,,False,2020-03-24T06:32:00.000Z,2020-03-24T06:37:19.000Z,5,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,LRS,498,FI,DEPARTURE,False,,,False,2020-03-24T06:32:00.000Z,2020-03-24T06:37:19.000Z,5,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,ARRIVAL,True,True,1,False,2020-03-24T06:36:00.000Z,2020-03-24T06:40:44.000Z,5,"[{'categoryCode': 'T', 'detailedCategoryCode': 'T1', 'thirdCategoryCode': 'T101', 'categoryCodeId': 402720842, 'detailedCategoryCodeId': 18350344, 'thirdCategoryCodeId': 16848897}]",,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,LR,495,FI,DEPARTURE,True,True,1,False,2020-03-24T06:38:00.000Z,2020-03-24T06:42:45.000Z,5,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,ARRIVAL,False,,,False,2020-03-24T06:43:00.000Z,2020-03-24T06:46:52.000Z,4,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,TAP,1276,FI,DEPARTURE,False,,,False,2020-03-24T06:43:00.000Z,2020-03-24T06:46:52.000Z,4,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,ARRIVAL,False,,,False,2020-03-24T06:46:00.000Z,2020-03-24T06:49:12.000Z,3,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,TRÄ,1290,FI,DEPARTURE,False,,,False,2020-03-24T06:46:00.000Z,2020-03-24T06:49:12.000Z,3,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,ARRIVAL,False,,,False,2020-03-24T06:49:00.000Z,2020-03-24T06:54:23.000Z,5,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,RAS,1222,FI,DEPARTURE,False,,,False,2020-03-24T06:49:00.000Z,2020-03-24T07:19:21.000Z,30,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,ARRIVAL,False,,,False,2020-03-24T06:53:00.000Z,2020-03-24T07:24:56.000Z,32,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,LÄ,487,FI,DEPARTURE,False,,,False,2020-03-24T06:53:00.000Z,2020-03-24T07:24:56.000Z,32,"[{'categoryCode': 'V', 'detailedCategoryCode': 'V2', 'categoryCodeId': 302057546, 'detailedCategoryCodeId': 51511560}]",,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,ARRIVAL,False,,,False,2020-03-24T06:58:00.000Z,2020-03-24T07:29:20.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,TA,486,FI,DEPARTURE,False,,,False,2020-03-24T06:58:00.000Z,2020-03-24T07:29:20.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,ARRIVAL,False,,,False,2020-03-24T07:02:00.000Z,2020-03-24T07:33:03.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KJR,944,FI,DEPARTURE,False,,,False,2020-03-24T07:02:00.000Z,2020-03-24T07:33:03.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,ARRIVAL,False,,,False,2020-03-24T07:06:00.000Z,2020-03-24T07:36:55.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KPA,485,FI,DEPARTURE,False,,,False,2020-03-24T07:06:00.000Z,2020-03-24T07:36:55.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,ARRIVAL,False,,,False,2020-03-24T07:09:00.000Z,2020-03-24T07:39:50.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KTH,1319,FI,DEPARTURE,False,,,False,2020-03-24T07:09:00.000Z,2020-03-24T07:39:50.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,ARRIVAL,False,,,False,2020-03-24T07:10:00.000Z,2020-03-24T07:40:31.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,UTI,484,FI,DEPARTURE,False,,,False,2020-03-24T07:10:00.000Z,2020-03-24T07:40:31.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,ARRIVAL,False,,,False,2020-03-24T07:13:00.000Z,2020-03-24T07:42:46.000Z,30,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KUV,1320,FI,DEPARTURE,False,,,False,2020-03-24T07:13:00.000Z,2020-03-24T07:42:46.000Z,30,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,ARRIVAL,True,True,6,False,2020-03-24T07:17:00.000Z,2020-03-24T07:47:49.000Z,31,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KV,480,FI,DEPARTURE,True,True,6,False,2020-03-24T07:19:00.000Z,2020-03-24T07:51:31.000Z,33,"[{'categoryCode': 'M', 'detailedCategoryCode': 'M1', 'categoryCodeId': 453052490, 'detailedCategoryCodeId': 18546952}]",,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,ARRIVAL,False,,,False,2020-03-24T07:24:00.000Z,2020-03-24T07:56:04.000Z,32,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KRA,478,FI,DEPARTURE,False,,,False,2020-03-24T07:24:00.000Z,2020-03-24T07:56:04.000Z,32,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,ARRIVAL,False,,,False,2020-03-24T07:26:00.000Z,2020-03-24T07:58:10.000Z,32,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,SMÄ,1325,FI,DEPARTURE,False,,,False,2020-03-24T07:26:00.000Z,2020-03-24T07:58:10.000Z,32,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,ARRIVAL,False,,,False,2020-03-24T07:29:00.000Z,2020-03-24T08:01:13.000Z,32,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,NMÄ,1324,FI,DEPARTURE,False,,,False,2020-03-24T07:29:00.000Z,2020-03-24T08:01:13.000Z,32,[],,,
4,2020-03-24,10,vr,IC,Long-distance,,False,False,276603263327,REGULAR,2019-11-08T10:34:22.000Z,KA,477,FI,ARRIVAL,False,,,False,2020-03-24T07:30:00.000Z,2020-03-24T08:02:18.000Z,32,[],,,
